index,project,file,func_name,func_doc
122,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\blueprints.py,register_error_handler,"Non-decorator version of the :meth:`errorhandler` error attach
        function, akin to the :meth:`~flask.Flask.register_error_handler`
        application-wide function of the :class:`~flask.Flask` object but
        for error handlers limited to this blueprint.

        .. versionadded:: 0.11
        "
123,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,find_best_app,"Given a module instance this tries to find the best possible
    application in the module or raises an exception.
    "
124,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,call_factory,"Takes an app factory, a ``script_info` object and  optionally a tuple
    of arguments. Checks for the existence of a script_info argument and calls
    the app_factory depending on that and the arguments provided.
    "
125,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,_called_with_wrong_args,"Check whether calling a function raised a ``TypeError`` because
    the call failed or because something in the factory raised the
    error.

    :param factory: the factory function that was called
    :return: true if the call failed
    "
126,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,find_app_by_string,"Checks if the given string is a variable name or a function. If it is a
    function, it checks for specified arguments and whether it takes a
    ``script_info`` argument and calls the function with the appropriate
    arguments.
    "
127,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,prepare_import,"Given a filename this will try to calculate the python path, add it
    to the search path and return the actual module name that is expected.
    "
128,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,with_appcontext,"Wraps a callback so that it's guaranteed to be executed with the
    script's application context.  If callbacks are registered directly
    to the ``app.cli`` object then they are wrapped with this function
    by default unless it's disabled.
    "
129,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,_path_is_ancestor,"Take ``other`` and remove the length of ``path`` from it. Then join it
    to ``path``. If it is the original value, ``path`` is an ancestor of
    ``other``."
130,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,load_dotenv,"Load ""dotenv"" files in order of precedence to set environment variables.

    If an env var is already set it is not overwritten, so earlier files in the
    list are preferred over later files.

    Changes the current working directory to the location of the first file
    found, with the assumption that it is in the top level project directory
    and will be where the Python path should import local packages from.

    This is a no-op if `python-dotenv`_ is not installed.

    .. _python-dotenv: https://github.com/theskumar/python-dotenv#readme

    :param path: Load the file at this location instead of searching.
    :return: ``True`` if a file was loaded.

    .. versionadded:: 1.0
    "
131,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,show_server_banner,"Show extra startup messages the first time the server is run,
    ignoring the reloader.
    "
132,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,_validate_key,"The ``--key`` option must be specified when ``--cert`` is a file.
    Modifies the ``cert`` param to be a ``(cert, key)`` pair if needed.
    "
133,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,run_command,"Run a local development server.

    This server is for development purposes only. It does not provide
    the stability, security, or performance of production WSGI servers.

    The reloader and debugger are enabled by default if
    FLASK_ENV=development or FLASK_DEBUG=1.
    "
134,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,shell_command,"Runs an interactive Python shell in the context of a given
    Flask application.  The application will populate the default
    namespace of this shell according to it's configuration.

    This is useful for executing small snippets of management code
    without having to manually configure the application.
    "
135,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,routes_command,Show all registered routes with endpoints and methods.
136,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,load_app,"Loads the Flask app (if not yet loaded) and returns it.  Calling
        this multiple times will just result in the already loaded app to
        be returned.
        "
137,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,command,"This works exactly like the method of the same name on a regular
        :class:`click.Group` but it wraps callbacks in :func:`with_appcontext`
        unless it's disabled by passing ``with_appcontext=False``.
        "
138,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\cli.py,group,"This works exactly like the method of the same name on a regular
        :class:`click.Group` but it defaults the group class to
        :class:`AppGroup`.
        "
139,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\config.py,from_envvar,"Loads a configuration from an environment variable pointing to
        a configuration file.  This is basically just a shortcut with nicer
        error messages for this line of code::

            app.config.from_pyfile(os.environ['YOURAPPLICATION_SETTINGS'])

        :param variable_name: name of the environment variable
        :param silent: set to ``True`` if you want silent failure for missing
                       files.
        :return: bool. ``True`` if able to load config, ``False`` otherwise.
        "
140,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\config.py,from_pyfile,"Updates the values in the config from a Python file.  This function
        behaves as if the file was imported as module with the
        :meth:`from_object` function.

        :param filename: the filename of the config.  This can either be an
                         absolute filename or a filename relative to the
                         root path.
        :param silent: set to ``True`` if you want silent failure for missing
                       files.

        .. versionadded:: 0.7
           `silent` parameter.
        "
141,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\config.py,from_object,"Updates the values from the given object.  An object can be of one
        of the following two types:

        -   a string: in this case the object with that name will be imported
        -   an actual object reference: that object is used directly

        Objects are usually either modules or classes. :meth:`from_object`
        loads only the uppercase attributes of the module/class. A ``dict``
        object will not work with :meth:`from_object` because the keys of a
        ``dict`` are not attributes of the ``dict`` class.

        Example of module-based configuration::

            app.config.from_object('yourapplication.default_config')
            from yourapplication import default_config
            app.config.from_object(default_config)

        You should not use this function to load the actual configuration but
        rather configuration defaults.  The actual config should be loaded
        with :meth:`from_pyfile` and ideally from a location not within the
        package because the package might be installed system wide.

        See :ref:`config-dev-prod` for an example of class-based configuration
        using :meth:`from_object`.

        :param obj: an import name or object
        "
142,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\config.py,from_json,"Updates the values in the config from a JSON file. This function
        behaves as if the JSON object was a dictionary and passed to the
        :meth:`from_mapping` function.

        :param filename: the filename of the JSON file.  This can either be an
                         absolute filename or a filename relative to the
                         root path.
        :param silent: set to ``True`` if you want silent failure for missing
                       files.

        .. versionadded:: 0.11
        "
143,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\config.py,from_mapping,"Updates the config like :meth:`update` ignoring items with non-upper
        keys.

        .. versionadded:: 0.11
        "
144,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\config.py,get_namespace,"Returns a dictionary containing a subset of configuration options
        that match the specified namespace/prefix. Example usage::

            app.config['IMAGE_STORE_TYPE'] = 'fs'
            app.config['IMAGE_STORE_PATH'] = '/var/app/images'
            app.config['IMAGE_STORE_BASE_URL'] = 'http://img.website.com'
            image_store_config = app.config.get_namespace('IMAGE_STORE_')

        The resulting dictionary `image_store_config` would look like::

            {
                'type': 'fs',
                'path': '/var/app/images',
                'base_url': 'http://img.website.com'
            }

        This is often useful when configuration options map directly to
        keyword arguments in functions or class constructors.

        :param namespace: a configuration namespace
        :param lowercase: a flag indicating if the keys of the resulting
                          dictionary should be lowercase
        :param trim_namespace: a flag indicating if the keys of the resulting
                          dictionary should not include the namespace

        .. versionadded:: 0.11
        "
145,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\ctx.py,after_this_request,"Executes a function after this request.  This is useful to modify
    response objects.  The function is passed the response object and has
    to return the same or a new one.

    Example::

        @app.route('/')
        def index():
            @after_this_request
            def add_header(response):
                response.headers['X-Foo'] = 'Parachute'
                return response
            return 'Hello World!'

    This is more useful if a function other than the view function wants to
    modify a response.  For instance think of a decorator that wants to add
    some headers without converting the return value into a response object.

    .. versionadded:: 0.9
    "
146,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\ctx.py,copy_current_request_context,"A helper function that decorates a function to retain the current
    request context.  This is useful when working with greenlets.  The moment
    the function is decorated a copy of the request context is created and
    then pushed when the function is called.  The current session is also
    included in the copied request context.

    Example::

        import gevent
        from flask import copy_current_request_context

        @app.route('/')
        def index():
            @copy_current_request_context
            def do_some_work():
                # do some work here, it can access flask.request or
                # flask.session like you would otherwise in the view function.
                ...
            gevent.spawn(do_some_work)
            return 'Regular response'

    .. versionadded:: 0.10
    "
147,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\ctx.py,has_request_context,"If you have code that wants to test if a request context is there or
    not this function can be used.  For instance, you may want to take advantage
    of request information if the request object is available, but fail
    silently if it is unavailable.

    ::

        class User(db.Model):

            def __init__(self, username, remote_addr=None):
                self.username = username
                if remote_addr is None and has_request_context():
                    remote_addr = request.remote_addr
                self.remote_addr = remote_addr

    Alternatively you can also just test any of the context bound objects
    (such as :class:`request` or :class:`g` for truthness)::

        class User(db.Model):

            def __init__(self, username, remote_addr=None):
                self.username = username
                if remote_addr is None and request:
                    remote_addr = request.remote_addr
                self.remote_addr = remote_addr

    .. versionadded:: 0.7
    "
148,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\ctx.py,has_app_context,"Works like :func:`has_request_context` but for the application
    context.  You can also just do a boolean check on the
    :data:`current_app` object instead.

    .. versionadded:: 0.9
    "
149,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\ctx.py,get,"Get an attribute by name, or a default value. Like
        :meth:`dict.get`.

        :param name: Name of attribute to get.
        :param default: Value to return if the attribute is not present.

        .. versionadded:: 0.10
        "
150,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\ctx.py,pop,"Get and remove an attribute by name. Like :meth:`dict.pop`.

        :param name: Name of attribute to pop.
        :param default: Value to return if the attribute is not present,
            instead of raise a ``KeyError``.

        .. versionadded:: 0.11
        "
151,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\ctx.py,setdefault,"Get the value of an attribute if it is present, otherwise
        set and return a default value. Like :meth:`dict.setdefault`.

        :param name: Name of attribute to get.
        :param: default: Value to set and return if the attribute is not
            present.

        .. versionadded:: 0.11
        "
152,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\ctx.py,push,Binds the app context to the current context.
153,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\ctx.py,pop,Pops the app context.
154,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\ctx.py,copy,"Creates a copy of this request context with the same request object.
        This can be used to move a request context to a different greenlet.
        Because the actual request object is the same this cannot be used to
        move a request context to a different thread unless access to the
        request object is locked.

        .. versionadded:: 0.10

        .. versionchanged:: 1.1
           The current session object is used instead of reloading the original
           data. This prevents `flask.session` pointing to an out-of-date object.
        "
155,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\ctx.py,match_request,"Can be overridden by a subclass to hook into the matching
        of the request.
        "
156,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\ctx.py,push,Binds the request context to the current context.
157,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\ctx.py,pop,"Pops the request context and unbinds it by doing that.  This will
        also trigger the execution of functions registered by the
        :meth:`~flask.Flask.teardown_request` decorator.

        .. versionchanged:: 0.9
           Added the `exc` argument.
        "
158,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\debughelpers.py,attach_enctype_error_multidict,"Since Flask 0.8 we're monkeypatching the files object in case a
    request is detected that does not use multipart form data but the files
    object is accessed.
    "
159,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\debughelpers.py,explain_template_loading_attempts,This should help developers understand what failed
160,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,get_env,"Get the environment the app is running in, indicated by the
    :envvar:`FLASK_ENV` environment variable. The default is
    ``'production'``.
    "
161,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,get_debug_flag,"Get whether debug mode should be enabled for the app, indicated
    by the :envvar:`FLASK_DEBUG` environment variable. The default is
    ``True`` if :func:`.get_env` returns ``'development'``, or ``False``
    otherwise.
    "
162,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,get_load_dotenv,"Get whether the user has disabled loading dotenv files by setting
    :envvar:`FLASK_SKIP_DOTENV`. The default is ``True``, load the
    files.

    :param default: What to return if the env var isn't set.
    "
163,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,_endpoint_from_view_func,"Internal helper that returns the default endpoint for a given
    function.  This always is the function name.
    "
164,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,stream_with_context,"Request contexts disappear when the response is started on the server.
    This is done for efficiency reasons and to make it less likely to encounter
    memory leaks with badly written WSGI middlewares.  The downside is that if
    you are using streamed responses, the generator cannot access request bound
    information any more.

    This function however can help you keep the context around for longer::

        from flask import stream_with_context, request, Response

        @app.route('/stream')
        def streamed_response():
            @stream_with_context
            def generate():
                yield 'Hello '
                yield request.args['name']
                yield '!'
            return Response(generate())

    Alternatively it can also be used around a specific generator::

        from flask import stream_with_context, request, Response

        @app.route('/stream')
        def streamed_response():
            def generate():
                yield 'Hello '
                yield request.args['name']
                yield '!'
            return Response(stream_with_context(generate()))

    .. versionadded:: 0.9
    "
165,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,make_response,"Sometimes it is necessary to set additional headers in a view.  Because
    views do not have to return response objects but can return a value that
    is converted into a response object by Flask itself, it becomes tricky to
    add headers to it.  This function can be called instead of using a return
    and you will get a response object which you can use to attach headers.

    If view looked like this and you want to add a new header::

        def index():
            return render_template('index.html', foo=42)

    You can now do something like this::

        def index():
            response = make_response(render_template('index.html', foo=42))
            response.headers['X-Parachutes'] = 'parachutes are cool'
            return response

    This function accepts the very same arguments you can return from a
    view function.  This for example creates a response with a 404 error
    code::

        response = make_response(render_template('not_found.html'), 404)

    The other use case of this function is to force the return value of a
    view function into a response which is helpful with view
    decorators::

        response = make_response(view_function())
        response.headers['X-Parachutes'] = 'parachutes are cool'

    Internally this function does the following things:

    -   if no arguments are passed, it creates a new response argument
    -   if one argument is passed, :meth:`flask.Flask.make_response`
        is invoked with it.
    -   if more than one argument is passed, the arguments are passed
        to the :meth:`flask.Flask.make_response` function as tuple.

    .. versionadded:: 0.6
    "
166,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,url_for,"Generates a URL to the given endpoint with the method provided.

    Variable arguments that are unknown to the target endpoint are appended
    to the generated URL as query arguments.  If the value of a query argument
    is ``None``, the whole pair is skipped.  In case blueprints are active
    you can shortcut references to the same blueprint by prefixing the
    local endpoint with a dot (``.``).

    This will reference the index function local to the current blueprint::

        url_for('.index')

    For more information, head over to the :ref:`Quickstart <url-building>`.

    To integrate applications, :class:`Flask` has a hook to intercept URL build
    errors through :attr:`Flask.url_build_error_handlers`.  The `url_for`
    function results in a :exc:`~werkzeug.routing.BuildError` when the current
    app does not have a URL for the given endpoint and values.  When it does, the
    :data:`~flask.current_app` calls its :attr:`~Flask.url_build_error_handlers` if
    it is not ``None``, which can return a string to use as the result of
    `url_for` (instead of `url_for`'s default to raise the
    :exc:`~werkzeug.routing.BuildError` exception) or re-raise the exception.
    An example::

        def external_url_handler(error, endpoint, values):
            ""Looks up an external URL when `url_for` cannot build a URL.""
            # This is an example of hooking the build_error_handler.
            # Here, lookup_url is some utility function you've built
            # which looks up the endpoint in some external URL registry.
            url = lookup_url(endpoint, **values)
            if url is None:
                # External lookup did not have a URL.
                # Re-raise the BuildError, in context of original traceback.
                exc_type, exc_value, tb = sys.exc_info()
                if exc_value is error:
                    raise exc_type, exc_value, tb
                else:
                    raise error
            # url_for will use this result, instead of raising BuildError.
            return url

        app.url_build_error_handlers.append(external_url_handler)

    Here, `error` is the instance of :exc:`~werkzeug.routing.BuildError`, and
    `endpoint` and `values` are the arguments passed into `url_for`.  Note
    that this is for building URLs outside the current application, and not for
    handling 404 NotFound errors.

    .. versionadded:: 0.10
       The `_scheme` parameter was added.

    .. versionadded:: 0.9
       The `_anchor` and `_method` parameters were added.

    .. versionadded:: 0.9
       Calls :meth:`Flask.handle_build_error` on
       :exc:`~werkzeug.routing.BuildError`.

    :param endpoint: the endpoint of the URL (name of the function)
    :param values: the variable arguments of the URL rule
    :param _external: if set to ``True``, an absolute URL is generated. Server
      address can be changed via ``SERVER_NAME`` configuration variable which
      defaults to `localhost`.
    :param _scheme: a string specifying the desired URL scheme. The `_external`
      parameter must be set to ``True`` or a :exc:`ValueError` is raised. The default
      behavior uses the same scheme as the current request, or
      ``PREFERRED_URL_SCHEME`` from the :ref:`app configuration <config>` if no
      request context is available. As of Werkzeug 0.10, this also can be set
      to an empty string to build protocol-relative URLs.
    :param _anchor: if provided this is added as anchor to the URL.
    :param _method: if provided this explicitly specifies an HTTP method.
    "
167,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,get_template_attribute,"Loads a macro (or variable) a template exports.  This can be used to
    invoke a macro from within Python code.  If you for example have a
    template named :file:`_cider.html` with the following contents:

    .. sourcecode:: html+jinja

       {% macro hello(name) %}Hello {{ name }}!{% endmacro %}

    You can access this from Python code like this::

        hello = get_template_attribute('_cider.html', 'hello')
        return hello('World')

    .. versionadded:: 0.2

    :param template_name: the name of the template
    :param attribute: the name of the variable of macro to access
    "
168,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,flash,"Flashes a message to the next request.  In order to remove the
    flashed message from the session and to display it to the user,
    the template has to call :func:`get_flashed_messages`.

    .. versionchanged:: 0.3
       `category` parameter added.

    :param message: the message to be flashed.
    :param category: the category for the message.  The following values
                     are recommended: ``'message'`` for any kind of message,
                     ``'error'`` for errors, ``'info'`` for information
                     messages and ``'warning'`` for warnings.  However any
                     kind of string can be used as category.
    "
169,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,get_flashed_messages,"Pulls all flashed messages from the session and returns them.
    Further calls in the same request to the function will return
    the same messages.  By default just the messages are returned,
    but when `with_categories` is set to ``True``, the return value will
    be a list of tuples in the form ``(category, message)`` instead.

    Filter the flashed messages to one or more categories by providing those
    categories in `category_filter`.  This allows rendering categories in
    separate html blocks.  The `with_categories` and `category_filter`
    arguments are distinct:

    * `with_categories` controls whether categories are returned with message
      text (``True`` gives a tuple, where ``False`` gives just the message text).
    * `category_filter` filters the messages down to only those matching the
      provided categories.

    See :ref:`message-flashing-pattern` for examples.

    .. versionchanged:: 0.3
       `with_categories` parameter added.

    .. versionchanged:: 0.9
        `category_filter` parameter added.

    :param with_categories: set to ``True`` to also receive categories.
    :param category_filter: whitelist of categories to limit return values
    "
170,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,send_file,"Sends the contents of a file to the client.  This will use the
    most efficient method available and configured.  By default it will
    try to use the WSGI server's file_wrapper support.  Alternatively
    you can set the application's :attr:`~Flask.use_x_sendfile` attribute
    to ``True`` to directly emit an ``X-Sendfile`` header.  This however
    requires support of the underlying webserver for ``X-Sendfile``.

    By default it will try to guess the mimetype for you, but you can
    also explicitly provide one.  For extra security you probably want
    to send certain files as attachment (HTML for instance).  The mimetype
    guessing requires a `filename` or an `attachment_filename` to be
    provided.

    ETags will also be attached automatically if a `filename` is provided. You
    can turn this off by setting `add_etags=False`.

    If `conditional=True` and `filename` is provided, this method will try to
    upgrade the response stream to support range requests.  This will allow
    the request to be answered with partial content response.

    Please never pass filenames to this function from user sources;
    you should use :func:`send_from_directory` instead.

    .. versionadded:: 0.2

    .. versionadded:: 0.5
       The `add_etags`, `cache_timeout` and `conditional` parameters were
       added.  The default behavior is now to attach etags.

    .. versionchanged:: 0.7
       mimetype guessing and etag support for file objects was
       deprecated because it was unreliable.  Pass a filename if you are
       able to, otherwise attach an etag yourself.  This functionality
       will be removed in Flask 1.0

    .. versionchanged:: 0.9
       cache_timeout pulls its default from application config, when None.

    .. versionchanged:: 0.12
       The filename is no longer automatically inferred from file objects. If
       you want to use automatic mimetype and etag support, pass a filepath via
       `filename_or_fp` or `attachment_filename`.

    .. versionchanged:: 0.12
       The `attachment_filename` is preferred over `filename` for MIME-type
       detection.

    .. versionchanged:: 1.0
        UTF-8 filenames, as specified in `RFC 2231`_, are supported.

    .. _RFC 2231: https://tools.ietf.org/html/rfc2231#section-4

    .. versionchanged:: 1.0.3
        Filenames are encoded with ASCII instead of Latin-1 for broader
        compatibility with WSGI servers.

    :param filename_or_fp: the filename of the file to send.
                           This is relative to the :attr:`~Flask.root_path`
                           if a relative path is specified.
                           Alternatively a file object might be provided in
                           which case ``X-Sendfile`` might not work and fall
                           back to the traditional method.  Make sure that the
                           file pointer is positioned at the start of data to
                           send before calling :func:`send_file`.
    :param mimetype: the mimetype of the file if provided. If a file path is
                     given, auto detection happens as fallback, otherwise an
                     error will be raised.
    :param as_attachment: set to ``True`` if you want to send this file with
                          a ``Content-Disposition: attachment`` header.
    :param attachment_filename: the filename for the attachment if it
                                differs from the file's filename.
    :param add_etags: set to ``False`` to disable attaching of etags.
    :param conditional: set to ``True`` to enable conditional responses.

    :param cache_timeout: the timeout in seconds for the headers. When ``None``
                          (default), this value is set by
                          :meth:`~Flask.get_send_file_max_age` of
                          :data:`~flask.current_app`.
    :param last_modified: set the ``Last-Modified`` header to this value,
        a :class:`~datetime.datetime` or timestamp.
        If a file was passed, this overrides its mtime.
    "
171,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,safe_join,"Safely join `directory` and zero or more untrusted `pathnames`
    components.

    Example usage::

        @app.route('/wiki/<path:filename>')
        def wiki_page(filename):
            filename = safe_join(app.config['WIKI_FOLDER'], filename)
            with open(filename, 'rb') as fd:
                content = fd.read()  # Read and process the file content...

    :param directory: the trusted base directory.
    :param pathnames: the untrusted pathnames relative to that directory.
    :raises: :class:`~werkzeug.exceptions.NotFound` if one or more passed
            paths fall out of its boundaries.
    "
172,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,send_from_directory,"Send a file from a given directory with :func:`send_file`.  This
    is a secure way to quickly expose static files from an upload folder
    or something similar.

    Example usage::

        @app.route('/uploads/<path:filename>')
        def download_file(filename):
            return send_from_directory(app.config['UPLOAD_FOLDER'],
                                       filename, as_attachment=True)

    .. admonition:: Sending files and Performance

       It is strongly recommended to activate either ``X-Sendfile`` support in
       your webserver or (if no authentication happens) to tell the webserver
       to serve files for the given path on its own without calling into the
       web application for improved performance.

    .. versionadded:: 0.5

    :param directory: the directory where all the files are stored.
    :param filename: the filename relative to that directory to
                     download.
    :param options: optional keyword arguments that are directly
                    forwarded to :func:`send_file`.
    "
173,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,get_root_path,"Returns the path to a package or cwd if that cannot be found.  This
    returns the path of a package or the folder that contains a module.

    Not to be confused with the package path returned by :func:`find_package`.
    "
174,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,_matching_loader_thinks_module_is_package,"Given the loader that loaded a module and the module this function
    attempts to figure out if the given module is actually a package.
    "
175,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,find_package,"Finds a package and returns the prefix (or None if the package is
    not installed) as well as the folder that contains the package or
    module as a tuple.  The package path returned is the module that would
    have to be added to the pythonpath in order to make it possible to
    import the module.  The prefix is the path below which a UNIX like
    folder structure exists (lib, share etc.).
    "
176,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,total_seconds,"Returns the total seconds from a timedelta object.

    :param timedelta td: the timedelta to be converted in seconds

    :returns: number of seconds
    :rtype: int
    "
177,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,is_ip,"Determine if the given string is an IP address.

    Python 2 on Windows doesn't provide ``inet_pton``, so this only
    checks IPv4 addresses in that environment.

    :param value: value to check
    :type value: str

    :return: True if string is an IP address
    :rtype: bool
    "
178,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,has_static_folder,"This is ``True`` if the package bound object's container has a
        folder for static files.

        .. versionadded:: 0.5
        "
179,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,jinja_loader,"The Jinja loader for this package bound object.

        .. versionadded:: 0.5
        "
180,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,get_send_file_max_age,"Provides default cache_timeout for the :func:`send_file` functions.

        By default, this function returns ``SEND_FILE_MAX_AGE_DEFAULT`` from
        the configuration of :data:`~flask.current_app`.

        Static file functions such as :func:`send_from_directory` use this
        function, and :func:`send_file` calls this function on
        :data:`~flask.current_app` when the given cache_timeout is ``None``. If a
        cache_timeout is given in :func:`send_file`, that timeout is used;
        otherwise, this method is called.

        This allows subclasses to change the behavior when sending files based
        on the filename.  For example, to set the cache timeout for .js files
        to 60 seconds::

            class MyFlask(flask.Flask):
                def get_send_file_max_age(self, name):
                    if name.lower().endswith('.js'):
                        return 60
                    return flask.Flask.get_send_file_max_age(self, name)

        .. versionadded:: 0.9
        "
181,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,send_static_file,"Function used internally to send static files from the static
        folder to the browser.

        .. versionadded:: 0.5
        "
182,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\helpers.py,open_resource,"Opens a resource from the application's resource folder.  To see
        how this works, consider the following folder structure::

            /myapplication.py
            /schema.sql
            /static
                /style.css
            /templates
                /layout.html
                /index.html

        If you want to open the :file:`schema.sql` file you would do the
        following::

            with app.open_resource('schema.sql') as f:
                contents = f.read()
                do_something_with(contents)

        :param resource: the name of the resource.  To access resources within
                         subfolders use forward slashes as separator.
        :param mode: resource file opening mode, default is 'rb'.
        "
183,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\json\tag.py,__init__,Create a tagger for the given serializer.
184,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\json\tag.py,check,Check if the given value should be tagged by this tag.
185,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\json\tag.py,to_json,"Convert the Python object to an object that is a valid JSON type.
        The tag will be added later."
186,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\json\tag.py,to_python,"Convert the JSON representation back to the correct type. The tag
        will already be removed."
187,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\json\tag.py,tag,"Convert the value to a valid JSON type and add the tag structure
        around it."
188,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\json\tag.py,register,"Register a new tag with this serializer.

        :param tag_class: tag class to register. Will be instantiated with this
            serializer instance.
        :param force: overwrite an existing tag. If false (default), a
            :exc:`KeyError` is raised.
        :param index: index to insert the new tag in the tag order. Useful when
            the new tag is a special case of an existing tag. If ``None``
            (default), the tag is appended to the end of the order.

        :raise KeyError: if the tag key is already registered and ``force`` is
            not true.
        "
189,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\json\tag.py,tag,Convert a value to a tagged representation if necessary.
190,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\json\tag.py,untag,Convert a tagged representation back to the original type.
191,flask,C:\Users\njdx\Desktop\研一\科研\代码注释\dataset\flask\flask\json\tag.py,dumps,Tag the value and dump it to a compact JSON string.
